Entity,Code,Year,"Hospital beds (per 1,000 people)"
Mozambique,MOZ,1990,0.8671
Mozambique,MOZ,2006,0.85
Mozambique,MOZ,2007,0.75
Mozambique,MOZ,2008,0.79
Mozambique,MOZ,2009,0.84
Mozambique,MOZ,2010,0.85
Mozambique,MOZ,2011,0.84
Mozambique,MOZ,2012,0.85
Mozambique,MOZ,2013,0.8
Mozambique,MOZ,2014,0.8
Mozambique,MOZ,2015,0.78
Mozambique,MOZ,2016,0.78
Mozambique,MOZ,2017,0.76
Mozambique,MOZ,2018,0.76
Mozambique,MOZ,2019,0.71
Mozambique,MOZ,2020,0.7
Mozambique,MOZ,2021,0.73
Myanmar,MMR,1960,0.6630093
Myanmar,MMR,1970,0.8581
Myanmar,MMR,1980,0.8571
Myanmar,MMR,1981,0.8576
Myanmar,MMR,1990,0.6358
Myanmar,MMR,2000,0.7
Myanmar,MMR,2002,0.63
Myanmar,MMR,2003,0.69
Myanmar,MMR,2004,0.71
Myanmar,MMR,2005,0.72
Myanmar,MMR,2006,0.72
Myanmar,MMR,2007,0.74
Myanmar,MMR,2008,0.76
Myanmar,MMR,2009,0.77
Myanmar,MMR,2010,0.86
Myanmar,MMR,2011,0.87
Myanmar,MMR,2012,0.88
Myanmar,MMR,2013,0.9
Myanmar,MMR,2014,0.93
Myanmar,MMR,2015,1.06
Myanmar,MMR,2016,1.06
Myanmar,MMR,2017,1.05
Myanmar,MMR,2018,1.05
Myanmar,MMR,2019,1.04
Myanmar,MMR,2020,1.06
Namibia,NAM,2006,3.3
Namibia,NAM,2009,2.7
Nauru,NRU,2004,3.5
Nauru,NRU,2007,3.5
Nauru,NRU,2010,4.88
Nepal,NPL,1960,0.1157638
Nepal,NPL,1970,0.1353
Nepal,NPL,1975,0.1377
Nepal,NPL,1980,0.1756
Nepal,NPL,1985,0.1802
Nepal,NPL,1987,0.227
Nepal,NPL,1988,0.2398
Nepal,NPL,1989,0.2443
Nepal,NPL,1990,0.2436
Nepal,NPL,1991,0.2372
Nepal,NPL,1992,0.2426
Nepal,NPL,1993,0.2387
Nepal,NPL,1994,0.2323
Nepal,NPL,1995,0.17
Nepal,NPL,1996,0.16
Nepal,NPL,1997,0.17
Nepal,NPL,1999,0.2
Nepal,NPL,2001,0.21
Nepal,NPL,2002,0.21
Nepal,NPL,2003,0.2
Nepal,NPL,2004,0.2
Nepal,NPL,2005,0.26
Nepal,NPL,2006,0.26
Nepal,NPL,2007,0.26
Nepal,NPL,2008,0.26
Nepal,NPL,2009,0.26
Nepal,NPL,2010,0.26
Nepal,NPL,2011,0.26
Nepal,NPL,2012,0.26
Nepal,NPL,2013,0.27
Nepal,NPL,2014,0.27
Nepal,NPL,2015,0.25
Nepal,NPL,2016,0.17
Nepal,NPL,2017,0.21
Nepal,NPL,2018,0.25
Nepal,NPL,2019,0.29
Nepal,NPL,2020,0.28
Nepal,NPL,2021,0.39
Netherlands,NLD,1990,5.8
Netherlands,NLD,1991,5.7
Netherlands,NLD,1992,5.7
Netherlands,NLD,1993,5.6
Netherlands,NLD,1994,5.4
Netherlands,NLD,1995,5.3
Netherlands,NLD,1996,5.2
Netherlands,NLD,1997,5.2
Netherlands,NLD,1998,5.1
Netherlands,NLD,1999,5
Netherlands,NLD,2000,4.93
Netherlands,NLD,2001,4.77
Netherlands,NLD,2002,4.71
Netherlands,NLD,2003,4.52
Netherlands,NLD,2004,4.52
Netherlands,NLD,2005,4.45
Netherlands,NLD,2006,4.4
Netherlands,NLD,2007,4.29
Netherlands,NLD,2008,4.25
Netherlands,NLD,2009,4.21
Netherlands,NLD,2010,4.12
Netherlands,NLD,2011,3.97
Netherlands,NLD,2012,3.77
Netherlands,NLD,2013,3.68
Netherlands,NLD,2014,3.53
Netherlands,NLD,2015,3.47
Netherlands,NLD,2016,3.39
Netherlands,NLD,2017,3.26
Netherlands,NLD,2018,3.17
Netherlands,NLD,2019,3.02
Netherlands,NLD,2020,2.91
New Zealand,NZL,1960,11.7
New Zealand,NZL,1970,10.8
New Zealand,NZL,1980,10.2
New Zealand,NZL,1985,9.5
New Zealand,NZL,1990,8.5
New Zealand,NZL,1991,7.4
New Zealand,NZL,1992,7.1
New Zealand,NZL,1993,6.5
New Zealand,NZL,1994,6.7
New Zealand,NZL,1995,6.2
New Zealand,NZL,1996,6.1
New Zealand,NZL,1997,6.1
New Zealand,NZL,1998,6.2
New Zealand,NZL,2002,6.2
New Zealand,NZL,2009,2.41
New Zealand,NZL,2010,2.75
New Zealand,NZL,2011,2.82
New Zealand,NZL,2012,2.83
New Zealand,NZL,2013,2.78
New Zealand,NZL,2014,2.75
New Zealand,NZL,2015,2.72
New Zealand,NZL,2016,2.75
New Zealand,NZL,2017,2.74
New Zealand,NZL,2018,2.63
New Zealand,NZL,2019,2.55
New Zealand,NZL,2020,2.51
New Zealand,NZL,2021,2.66
Nicaragua,NIC,1960,2.158236
Nicaragua,NIC,1970,2.2803
Nicaragua,NIC,1975,2.4119
Nicaragua,NIC,1985,2.406
Nicaragua,NIC,1989,1.8269
Nicaragua,NIC,1990,1.8213
Nicaragua,NIC,1993,1.8
Nicaragua,NIC,1996,1.48
Nicaragua,NIC,2003,0.9
Nicaragua,NIC,2004,0.9
Nicaragua,NIC,2005,0.81
Nicaragua,NIC,2006,0.79
Nicaragua,NIC,2007,0.88
Nicaragua,NIC,2008,0.87
Nicaragua,NIC,2009,0.88
Nicaragua,NIC,2010,0.88
Nicaragua,NIC,2011,0.9
Nicaragua,NIC,2012,0.89
Nicaragua,NIC,2013,0.93
Nicaragua,NIC,2014,0.94
Nicaragua,NIC,2015,0.9
Nicaragua,NIC,2016,0.89
Nicaragua,NIC,2017,0.89
Nicaragua,NIC,2018,0.92
Nicaragua,NIC,2019,0.96
Nicaragua,NIC,2020,0.94
Nicaragua,NIC,2021,0.9
Niger,NER,1960,0.40949088
Niger,NER,1970,0.4947
Niger,NER,1975,0.4953
Niger,NER,1987,0.5439
Niger,NER,1994,0.1946
Niger,NER,1995,0.12
Niger,NER,1996,0.12
Niger,NER,1997,0.18
Niger,NER,1998,0.12
Niger,NER,2005,0.3
Niger,NER,2010,0.35
Niger,NER,2012,0.44
Niger,NER,2013,0.32
Niger,NER,2014,0.29
Niger,NER,2015,0.26
Niger,NER,2016,0.3
Niger,NER,2017,0.18
Niger,NER,2018,0.24
Niger,NER,2019,0.29
Niger,NER,2020,0.27
Nigeria,NGA,1960,0.4181671
Nigeria,NGA,1970,0.5598
Nigeria,NGA,1975,0.5558
Nigeria,NGA,1980,0.8662
Nigeria,NGA,1988,6.3703
Nigeria,NGA,1990,1.6682
Nigeria,NGA,2000,1.2
Nigeria,NGA,2004,0.5
North America (WB),,1960,8.929439
North America (WB),,1965,8.8
North America (WB),,1970,7.8152227
North America (WB),,1971,7.5
North America (WB),,1972,7.4
North America (WB),,1973,7.2
North America (WB),,1974,7.1
North America (WB),,1975,6.8
North America (WB),,1976,6.629132
North America (WB),,1977,6.4486256
North America (WB),,1978,6.2680364
North America (WB),,1979,6.1679664
North America (WB),,1980,6.0779076
North America (WB),,1981,5.9976063
North America (WB),,1982,5.9880333
North America (WB),,1983,5.89788
North America (WB),,1984,5.807744
North America (WB),,1985,5.6273656
North America (WB),,1986,5.5274463
North America (WB),,1987,5.3377757
North America (WB),,1988,5.2382593
North America (WB),,1989,5.12937
North America (WB),,1990,5.0098405
North America (WB),,1991,4.8997707
North America (WB),,1992,4.6896296
North America (WB),,1993,4.5894523
North America (WB),,1994,4.3
North America (WB),,1995,4.1892214
North America (WB),,1996,3.969787
North America (WB),,1997,3.8593051
North America (WB),,1998,3.7492716
North America (WB),,1999,3.6294737
North America (WB),,2000,3.5084448
North America (WB),,2001,3.4825792
North America (WB),,2002,3.4065435
North America (WB),,2003,3.337702
North America (WB),,2004,3.2686865
North America (WB),,2005,3.1811464
North America (WB),,2006,3.1462216
North America (WB),,2007,3.1052349
North America (WB),,2008,3.0843751
North America (WB),,2009,3.0353012
North America (WB),,2010,3.006229
North America (WB),,2011,2.9261024
North America (WB),,2012,2.89805
North America (WB),,2013,2.8460133
North America (WB),,2014,2.7879825
North America (WB),,2015,2.7549746
North America (WB),,2016,2.7169304
North America (WB),,2017,2.7906966
North America (WB),,2018,2.757588
North America (WB),,2019,2.7273846
North America (WB),,2020,2.7214773
North Korea,PRK,2002,13.2
North Korea,PRK,2010,14.3
North Korea,PRK,2012,13.2
North Macedonia,MKD,1970,5.4503
North Macedonia,MKD,1971,5.4434
North Macedonia,MKD,1972,5.4943
North Macedonia,MKD,1973,5.4028
North Macedonia,MKD,1974,5.4644
North Macedonia,MKD,1975,5.4444
North Macedonia,MKD,1976,5.3109
North Macedonia,MKD,1977,5.2698
North Macedonia,MKD,1978,5.1738
North Macedonia,MKD,1979,5.2437
North Macedonia,MKD,1980,5.1985
North Macedonia,MKD,1981,5.1816
North Macedonia,MKD,1982,5.3646
North Macedonia,MKD,1983,5.3383
North Macedonia,MKD,1984,5.4029
North Macedonia,MKD,1985,5.5119
North Macedonia,MKD,1986,5.4995
North Macedonia,MKD,1987,5.4336
North Macedonia,MKD,1988,5.4743
North Macedonia,MKD,1989,5.499
North Macedonia,MKD,1990,5.9477
North Macedonia,MKD,1991,5.7873
North Macedonia,MKD,1992,5.6964
North Macedonia,MKD,1993,5.6006
North Macedonia,MKD,1994,5.55
North Macedonia,MKD,1995,5.41
North Macedonia,MKD,1996,5.2
North Macedonia,MKD,1997,5.16
North Macedonia,MKD,1998,5.15
North Macedonia,MKD,1999,5.1
North Macedonia,MKD,2000,5.03
North Macedonia,MKD,2001,4.89
North Macedonia,MKD,2002,4.73
North Macedonia,MKD,2003,4.7
North Macedonia,MKD,2004,4.67
North Macedonia,MKD,2005,4.6
North Macedonia,MKD,2006,4.54
North Macedonia,MKD,2007,4.48
North Macedonia,MKD,2008,4.46
North Macedonia,MKD,2009,4.39
North Macedonia,MKD,2010,4.51
North Macedonia,MKD,2011,4.42
North Macedonia,MKD,2012,4.32
North Macedonia,MKD,2013,4.37
North Macedonia,MKD,2014,4.32
North Macedonia,MKD,2015,4.31
North Macedonia,MKD,2016,4.29
North Macedonia,MKD,2017,4.2
North Macedonia,MKD,2018,4.14
North Macedonia,MKD,2019,4.19
North Macedonia,MKD,2020,4.22
Norway,NOR,1986,5.9
Norway,NOR,1987,5.7
Norway,NOR,1988,5.3
Norway,NOR,1989,4.8
Norway,NOR,1990,4.6
Norway,NOR,1991,4.4
Norway,NOR,1992,4.3
Norway,NOR,1993,4.2
Norway,NOR,1994,4.1
Norway,NOR,1995,4
Norway,NOR,1996,4
Norway,NOR,1997,4
Norway,NOR,1998,4
Norway,NOR,1999,3.9
Norway,NOR,2000,3.8
Norway,NOR,2001,3.82
Norway,NOR,2002,4.99
Norway,NOR,2003,4.99
Norway,NOR,2004,5.24
Norway,NOR,2005,5.16
Norway,NOR,2006,5.03
Norway,NOR,2007,4.86
Norway,NOR,2008,4.63
Norway,NOR,2009,4.52
Norway,NOR,2010,4.3
Norway,NOR,2011,4.19
Norway,NOR,2012,3.97
Norway,NOR,2013,3.86
Norway,NOR,2014,3.84
Norway,NOR,2015,3.76
Norway,NOR,2016,3.68
Norway,NOR,2017,3.6
Norway,NOR,2018,3.53
Norway,NOR,2019,3.47
Norway,NOR,2020,3.4
Oman,OMN,1960,0.33512545
Oman,OMN,1980,1.6203
Oman,OMN,1981,1.6076
Oman,OMN,1989,2.5072
Oman,OMN,1990,2.1088
Oman,OMN,1998,2.2
Oman,OMN,2000,1.93
Oman,OMN,2001,1.89
Oman,OMN,2002,1.85
Oman,OMN,2003,1.85
Oman,OMN,2004,1.82
Oman,OMN,2005,1.81
Oman,OMN,2006,1.78
Oman,OMN,2007,1.74
Oman,OMN,2008,1.74
Oman,OMN,2009,1.72
Oman,OMN,2010,1.63
Oman,OMN,2011,1.46
Oman,OMN,2012,1.32
Oman,OMN,2013,1.26
Oman,OMN,2014,1.22
Oman,OMN,2015,1.19
Oman,OMN,2016,1.14
Oman,OMN,2017,1.11
Oman,OMN,2018,1.09
Oman,OMN,2019,1.1
Oman,OMN,2020,1.16
Pakistan,PAK,1960,0.5572616
Pakistan,PAK,1970,0.5208
Pakistan,PAK,1975,0.5263
Pakistan,PAK,1980,0.5731
Pakistan,PAK,1981,0.5693
Pakistan,PAK,1986,0.5995
Pakistan,PAK,1989,0.6043
Pakistan,PAK,1990,0.64
Pakistan,PAK,1991,0.6522
Pakistan,PAK,1992,0.6447
Pakistan,PAK,1993,0.6515
Pakistan,PAK,2000,0.5
Pakistan,PAK,2001,0.5
Pakistan,PAK,2002,0.49
Pakistan,PAK,2003,0.48
Pakistan,PAK,2004,0.48
Pakistan,PAK,2005,0.47
Pakistan,PAK,2006,0.47
Pakistan,PAK,2007,0.46
Pakistan,PAK,2008,0.45
Pakistan,PAK,2009,0.44
Pakistan,PAK,2010,0.44
Pakistan,PAK,2011,0.44
Pakistan,PAK,2012,0.46
Pakistan,PAK,2013,0.48
Pakistan,PAK,2014,0.48
Pakistan,PAK,2015,0.48
Pakistan,PAK,2016,0.5
Pakistan,PAK,2017,0.52
Pakistan,PAK,2018,0.51
Pakistan,PAK,2019,0.51
Palau,PLW,1998,4.4
Palau,PLW,2006,5.9
Palau,PLW,2007,5
Palau,PLW,2009,4.9
Palau,PLW,2010,4.32
Palestine,PSE,1996,1.2
Panama,PAN,1960,3.7753108
Panama,PAN,1970,2.9741
Panama,PAN,1975,3.3817
Panama,PAN,1985,3.3533
Panama,PAN,1990,2.5
Panama,PAN,1993,2.7
Panama,PAN,1996,2.21
Panama,PAN,2000,2.32
Panama,PAN,2001,2.24
Panama,PAN,2002,2.2
Panama,PAN,2003,2.17
Panama,PAN,2004,2.1
Panama,PAN,2005,1.99
Panama,PAN,2006,2.06
Panama,PAN,2007,2.09
Panama,PAN,2008,2.21
Panama,PAN,2009,2.27
Panama,PAN,2010,2.14
Panama,PAN,2011,2.07
Panama,PAN,2012,2.13
Panama,PAN,2013,2.13
Panama,PAN,2014,2.05
Panama,PAN,2015,2.09
Panama,PAN,2016,2.06
Panama,PAN,2017,2.15
Panama,PAN,2018,1.96
Panama,PAN,2019,1.94
Panama,PAN,2020,1.92
Papua New Guinea,PNG,1970,6.6024
Papua New Guinea,PNG,1975,4.9432
Papua New Guinea,PNG,1980,5.5444
Papua New Guinea,PNG,1984,4.9983
Papua New Guinea,PNG,1985,4.7354
Papua New Guinea,PNG,1989,3.3299
Papua New Guinea,PNG,1990,4.0242
Papua New Guinea,PNG,2019,0.17
Paraguay,PRY,1960,2.3892508
Paraguay,PRY,1970,1.6294
Paraguay,PRY,1975,1.683
Paraguay,PRY,1989,1.3201
Paraguay,PRY,1990,0.9322
Paraguay,PRY,1993,1.3
Paraguay,PRY,1994,0.6009
Paraguay,PRY,1996,1.34
Paraguay,PRY,2000,0.78
Paraguay,PRY,2001,0.77
Paraguay,PRY,2002,0.83
Paraguay,PRY,2003,0.81
Paraguay,PRY,2004,0.78
Paraguay,PRY,2005,0.81
Paraguay,PRY,2006,0.8
Paraguay,PRY,2007,0.8
Paraguay,PRY,2008,0.82
Paraguay,PRY,2009,0.82
Paraguay,PRY,2010,0.84
Paraguay,PRY,2011,0.83
Paraguay,PRY,2012,0.84
Paraguay,PRY,2013,0.87
Paraguay,PRY,2014,0.89
Paraguay,PRY,2015,0.84
Paraguay,PRY,2016,0.89
Paraguay,PRY,2017,0.89
Paraguay,PRY,2018,0.9
Paraguay,PRY,2019,0.9
Paraguay,PRY,2020,1.01
Peru,PER,1960,2.411439
Peru,PER,1970,2.1728
Peru,PER,1975,2.5
Peru,PER,1985,1.6845
Peru,PER,1990,1.4132
Peru,PER,1992,1.5
Peru,PER,1993,1.3
Peru,PER,1994,1.3571
Peru,PER,1996,1.47
Peru,PER,2003,1.4
Peru,PER,2004,0.9
Peru,PER,2007,1.2
Peru,PER,2008,1.5
Peru,PER,2009,1.6
Peru,PER,2010,1.5
Peru,PER,2011,1.54
Peru,PER,2012,1.54
Peru,PER,2013,1.54
Peru,PER,2014,1.59
Peru,PER,2015,1.58
Peru,PER,2016,1.62
Peru,PER,2017,1.62
Peru,PER,2018,1.59
Peru,PER,2019,1.58
Peru,PER,2020,1.64
Peru,PER,2021,1.6
Philippines,PHL,1960,0.83895767
Philippines,PHL,1970,1.1898
Philippines,PHL,1975,1.7095
Philippines,PHL,1976,1.7094
Philippines,PHL,1980,1.7089
Philippines,PHL,1982,1.7135
Philippines,PHL,1983,1.7147
Philippines,PHL,1984,1.7153
Philippines,PHL,1985,1.7557
Philippines,PHL,1986,1.7142
Philippines,PHL,1990,1.3919
Philippines,PHL,1991,1.2745
Philippines,PHL,1992,1.3701
Philippines,PHL,1993,1.0711
Philippines,PHL,2000,1.01
Philippines,PHL,2001,1
Philippines,PHL,2002,1.05
Philippines,PHL,2003,1.02
Philippines,PHL,2004,0.97
Philippines,PHL,2005,1
Philippines,PHL,2006,1.05
Philippines,PHL,2007,1.03
Philippines,PHL,2008,1.54
Philippines,PHL,2009,1.03
Philippines,PHL,2010,1.04
Philippines,PHL,2011,1.06
Philippines,PHL,2012,1.03
Philippines,PHL,2013,0.97
Philippines,PHL,2014,0.94
Philippines,PHL,2015,0.95
Philippines,PHL,2016,1.05
Philippines,PHL,2017,0.99
Philippines,PHL,2018,0.95
Philippines,PHL,2019,0.98
Philippines,PHL,2020,0.99
Philippines,PHL,2021,0.96
Poland,POL,1960,4.6
Poland,POL,1970,5.2
Poland,POL,1980,5.6
Poland,POL,1985,5.7
Poland,POL,1990,5.7
Poland,POL,1991,5.7
Poland,POL,1992,5.6
Poland,POL,1993,5.6
Poland,POL,1994,5.6
Poland,POL,1995,5.5
Poland,POL,1996,5.5
Poland,POL,1997,5.4
Poland,POL,1998,5.3
Poland,POL,1999,5.1
Poland,POL,2000,4.9
Poland,POL,2002,5.6
Poland,POL,2003,6.61
Poland,POL,2004,6.6
Poland,POL,2005,6.45
Poland,POL,2006,6.4
Poland,POL,2007,6.36
Poland,POL,2008,6.55
Poland,POL,2009,6.58
Poland,POL,2010,6.51
Poland,POL,2011,6.53
Poland,POL,2012,6.53
Poland,POL,2013,6.51
Poland,POL,2014,6.53
Poland,POL,2015,6.54
Poland,POL,2016,6.54
Poland,POL,2017,6.53
Poland,POL,2018,6.44
Poland,POL,2019,6.09
Poland,POL,2020,6.11
Portugal,PRT,1985,4
Portugal,PRT,1986,4
Portugal,PRT,1987,4
Portugal,PRT,1988,4
Portugal,PRT,1989,4.1
Portugal,PRT,1990,4.1
Portugal,PRT,1991,4.1
Portugal,PRT,1992,4
Portugal,PRT,1993,3.9
Portugal,PRT,1994,3.9
Portugal,PRT,1995,3.9
Portugal,PRT,1996,4
Portugal,PRT,1997,3.9
Portugal,PRT,1998,3.9
Portugal,PRT,1999,3.8
Portugal,PRT,2000,3.71
Portugal,PRT,2001,3.65
Portugal,PRT,2002,3.56
Portugal,PRT,2003,3.58
Portugal,PRT,2004,3.58
Portugal,PRT,2005,3.55
Portugal,PRT,2006,3.47
Portugal,PRT,2007,3.43
Portugal,PRT,2008,3.38
Portugal,PRT,2009,3.36
Portugal,PRT,2010,3.37
Portugal,PRT,2011,3.37
Portugal,PRT,2012,3.4
Portugal,PRT,2013,3.39
Portugal,PRT,2014,3.32
Portugal,PRT,2015,3.37
Portugal,PRT,2016,3.39
Portugal,PRT,2017,3.39
Portugal,PRT,2018,3.44
Portugal,PRT,2019,3.51
Portugal,PRT,2020,3.53
Puerto Rico,PRI,1996,3.32
Qatar,QAT,1970,5.5315
Qatar,QAT,1981,2.9396
Qatar,QAT,1989,2.3003
Qatar,QAT,1997,1.65
Qatar,QAT,2000,2.08
Qatar,QAT,2001,2.12
Qatar,QAT,2002,2.04
Qatar,QAT,2003,1.96
Qatar,QAT,2004,1.99
Qatar,QAT,2005,1.96
Qatar,QAT,2006,2.11
Qatar,QAT,2007,1.65
Qatar,QAT,2008,1.41
Qatar,QAT,2009,1.25
Qatar,QAT,2010,1.22
Qatar,QAT,2011,1.22
Qatar,QAT,2012,1.31
Qatar,QAT,2013,1.18
Qatar,QAT,2014,1.08
Qatar,QAT,2015,1.02
Qatar,QAT,2016,1.01
Qatar,QAT,2017,0.94
Qatar,QAT,2018,1.03
Qatar,QAT,2019,1.12
Romania,ROU,1960,7.2732706
Romania,ROU,1980,8.7762
Romania,ROU,1981,8.7751
Romania,ROU,1982,8.8107
Romania,ROU,1984,8.8958
Romania,ROU,1985,8.9404
Romania,ROU,1986,8.9466
Romania,ROU,1987,8.9502
Romania,ROU,1988,8.9422
Romania,ROU,1989,8.9371
Romania,ROU,1990,8.9199
Romania,ROU,1991,8.9221
Romania,ROU,1992,7.8621
Romania,ROU,1993,7.8699
Romania,ROU,1994,7.6945
Romania,ROU,1995,7.64
Romania,ROU,1996,7.56
Romania,ROU,1997,7.38
Romania,ROU,1998,7.31
Romania,ROU,1999,7.31
Romania,ROU,2000,7.88
Romania,ROU,2001,7.95
Romania,ROU,2002,7.72
Romania,ROU,2003,6.83
Romania,ROU,2004,6.86
Romania,ROU,2005,6.95
Romania,ROU,2006,6.96
Romania,ROU,2007,6.79
Romania,ROU,2008,6.86
Romania,ROU,2009,6.95
Romania,ROU,2010,6.63
Romania,ROU,2011,6.48
Romania,ROU,2012,6.57
Romania,ROU,2013,6.65
Romania,ROU,2014,6.68
Romania,ROU,2015,6.76
Romania,ROU,2016,6.81
Romania,ROU,2017,6.85
Romania,ROU,2018,6.92
Romania,ROU,2019,7
Romania,ROU,2020,7.06
Russia,RUS,1985,12.9816
Russia,RUS,1986,13.0463
Russia,RUS,1987,13.1176
Russia,RUS,1988,13.1752
Russia,RUS,1989,13.1862
Russia,RUS,1990,13.0553
Russia,RUS,1991,12.702
Russia,RUS,1992,12.2343
Russia,RUS,1993,12.1959
Russia,RUS,1994,11.9612
Russia,RUS,1995,11.87
Russia,RUS,1996,11.63
Russia,RUS,1997,11.34
Russia,RUS,1998,11.11
Russia,RUS,1999,10.85
Russia,RUS,2000,10.72
Russia,RUS,2001,10.65
Russia,RUS,2002,10.52
Russia,RUS,2003,10.4
Russia,RUS,2004,9.84
Russia,RUS,2005,9.7
Russia,RUS,2006,9.6
Russia,RUS,2007,9.44
Russia,RUS,2008,9.17
Russia,RUS,2009,8.93
Russia,RUS,2010,8.73
Russia,RUS,2011,8.55
Russia,RUS,2012,8.37
Russia,RUS,2013,8.11
Russia,RUS,2014,7.89
Russia,RUS,2015,7.58
Russia,RUS,2016,7.4
Russia,RUS,2017,7.25
Russia,RUS,2018,7.17
Russia,RUS,2019,7.07
Russia,RUS,2020,7.08
Russia,RUS,2021,7.03
Rwanda,RWA,1970,1.254
Rwanda,RWA,1975,1.2426
Rwanda,RWA,1980,1.528
Rwanda,RWA,1981,1.4781
Rwanda,RWA,1989,0.8679
Rwanda,RWA,1990,1.652
Rwanda,RWA,2004,1.7
Rwanda,RWA,2006,1.6
Rwanda,RWA,2007,1.6
Rwanda,RWA,2008,0.6
Rwanda,RWA,2009,0.75
Rwanda,RWA,2010,0.74
Rwanda,RWA,2011,0.72
Rwanda,RWA,2012,0.71
Rwanda,RWA,2013,0.77
Rwanda,RWA,2014,0.71
Rwanda,RWA,2015,0.74
Rwanda,RWA,2016,0.73
Rwanda,RWA,2017,0.72
Rwanda,RWA,2018,0.72
Rwanda,RWA,2019,0.72
Rwanda,RWA,2020,0.74
Saint Kitts and Nevis,KNA,1960,3.862745
Saint Kitts and Nevis,KNA,1970,5.9465
Saint Kitts and Nevis,KNA,1980,8.536
Saint Kitts and Nevis,KNA,1990,9.2
Saint Kitts and Nevis,KNA,1995,6.4
Saint Kitts and Nevis,KNA,1996,6.36
Saint Kitts and Nevis,KNA,2001,4.3
Saint Kitts and Nevis,KNA,2002,5.5
Saint Kitts and Nevis,KNA,2003,5.5
Saint Kitts and Nevis,KNA,2004,6
Saint Kitts and Nevis,KNA,2005,5.7
Saint Kitts and Nevis,KNA,2008,5.5
Saint Kitts and Nevis,KNA,2009,6
Saint Kitts and Nevis,KNA,2010,4.8
Saint Kitts and Nevis,KNA,2011,5.02
Saint Kitts and Nevis,KNA,2012,5.01
Saint Kitts and Nevis,KNA,2013,5
Saint Kitts and Nevis,KNA,2014,5
Saint Kitts and Nevis,KNA,2015,5
Saint Kitts and Nevis,KNA,2016,5
Saint Kitts and Nevis,KNA,2017,5
Saint Kitts and Nevis,KNA,2018,5
Saint Kitts and Nevis,KNA,2019,4.32
Saint Kitts and Nevis,KNA,2020,4.32
Saint Kitts and Nevis,KNA,2021,4.33
Saint Lucia,LCA,1960,4.2804255
Saint Lucia,LCA,1970,5.0493
Saint Lucia,LCA,1990,4
Saint Lucia,LCA,1993,4.3518
Saint Lucia,LCA,1995,3.3
Saint Lucia,LCA,1996,3.38
Saint Lucia,LCA,2000,2.3
Saint Lucia,LCA,2002,3.2
Saint Lucia,LCA,2003,2.9
Saint Lucia,LCA,2005,3
Saint Lucia,LCA,2006,2.9
Saint Lucia,LCA,2007,2.8
Saint Lucia,LCA,2009,1.5
Saint Lucia,LCA,2011,1.47
Saint Lucia,LCA,2013,1.21
Saint Lucia,LCA,2015,1.42
Saint Lucia,LCA,2017,1.31
Saint Lucia,LCA,2020,1.74
Saint Lucia,LCA,2021,1.96
Saint Vincent and the Grenadines,VCT,1960,4.825
Saint Vincent and the Grenadines,VCT,1970,4.9886
Saint Vincent and the Grenadines,VCT,1990,4.7
Saint Vincent and the Grenadines,VCT,1993,5.0153
Saint Vincent and the Grenadines,VCT,1996,1.85
Saint Vincent and the Grenadines,VCT,2001,4.7
Saint Vincent and the Grenadines,VCT,2002,4.5
Saint Vincent and the Grenadines,VCT,2003,4.5
Saint Vincent and the Grenadines,VCT,2004,4.5
Saint Vincent and the Grenadines,VCT,2005,4.5
Saint Vincent and the Grenadines,VCT,2007,3
Saint Vincent and the Grenadines,VCT,2010,2.6
Saint Vincent and the Grenadines,VCT,2011,2.54
Saint Vincent and the Grenadines,VCT,2012,2.43
Saint Vincent and the Grenadines,VCT,2013,2.45
Saint Vincent and the Grenadines,VCT,2014,2.46
Saint Vincent and the Grenadines,VCT,2015,4.45
Saint Vincent and the Grenadines,VCT,2016,4.47
Saint Vincent and the Grenadines,VCT,2019,3.96
Saint Vincent and the Grenadines,VCT,2020,3.98
Saint Vincent and the Grenadines,VCT,2021,4.2
Samoa,WSM,1960,5
Samoa,WSM,1970,4.5582
Samoa,WSM,1980,4.4968
Samoa,WSM,1981,4.364
Samoa,WSM,2000,3.3
Samoa,WSM,2002,1.5
Samoa,WSM,2003,2.04
Samoa,WSM,2005,0.94
Samoa,WSM,2007,1
San Marino,SMR,1980,6.672
San Marino,SMR,1984,6.82
San Marino,SMR,1985,6.768
San Marino,SMR,1986,6.7
San Marino,SMR,1987,6.659
San Marino,SMR,1988,7.657
San Marino,SMR,1989,7.445
San Marino,SMR,1990,7.16
San Marino,SMR,2011,3.48
San Marino,SMR,2012,3.41
San Marino,SMR,2013,3.39
San Marino,SMR,2014,3.38
Sao Tome and Principe,STP,1960,40.315456
Sao Tome and Principe,STP,1970,26.7123
Sao Tome and Principe,STP,1991,4.7373
Sao Tome and Principe,STP,2003,3.2
Sao Tome and Principe,STP,2006,3.2
Sao Tome and Principe,STP,2011,2.9
Sao Tome and Principe,STP,2019,2.89
Saudi Arabia,SAU,1960,0.77472395
Saudi Arabia,SAU,1970,1.1814
Saudi Arabia,SAU,1981,1.4582
Saudi Arabia,SAU,1990,2.4964
Saudi Arabia,SAU,1997,2.3
Saudi Arabia,SAU,2000,2.3
Saudi Arabia,SAU,2002,2.08
Saudi Arabia,SAU,2003,2.12
Saudi Arabia,SAU,2004,2.16
Saudi Arabia,SAU,2005,2.18
